time,open,high,low,close,Volume
1776700980,59090,59090,59090,59090,1
1776701040,59055,59055,59055,59055,2
1776701100,59065,59065,59065,59065,2
1776701520,59110,59110,59110,59110,2
1776701580,59110,59110,59110,59110,1
1776701940,59085,59085,59085,59085,1
1776702000,59110,59110,59110,59110,1
1776702180,59095,59095,59095,59095,1
1776702540,59090,59090,59090,59090,1
1776702780,59115,59115,59115,59115,2
1776702840,59110,59110,59110,59110,2
1776702960,59095,59095,59095,59095,2
1776703080,59070,59075,59070,59075,2
1776703140,59075,59075,59075,59075,2
1776703200,59060,59060,59060,59060,2
1776703320,59095,59125,59095,59110,16
1776703440,59095,59095,59095,59095,1
1776703500,59095,59095,59095,59095,2
1776703800,59120,59120,59120,59120,1
1776703860,59120,59120,59120,59120,5
1776704040,59135,59135,59135,59135,5
1776704100,59120,59120,59105,59105,3
1776704400,59110,59110,59110,59110,1
1776704460,59110,59110,59110,59110,1
1776704520,59090,59135,59090,59110,10
1776704580,59120,59120,59110,59120,5
1776704640,59130,59130,59105,59105,6
1776704700,59100,59105,59100,59105,5
1776704760,59140,59140,59140,59140,1
1776704820,59140,59140,59140,59140,1
1776705000,59145,59145,59145,59145,1
1776705180,59140,59140,59125,59125,8
1776705240,59125,59145,59125,59130,10
1776705300,59135,59140,59135,59140,3
1776705420,59140,59140,59140,59140,2
1776705540,59150,59150,59150,59150,1
1776705600,59140,59140,59140,59140,1
1776705660,59135,59135,59135,59135,2
1776705780,59150,59150,59150,59150,1
1776706260,59115,59115,59115,59115,1
1776706380,59115,59115,59115,59115,2
1776706440,59125,59125,59125,59125,1
1776706500,59115,59160,59115,59130,22
1776706560,59135,59135,59130,59130,2
1776706620,59160,59160,59160,59160,1
1776706800,59185,59205,59170,59170,9
1776706860,59170,59170,59165,59165,2
1776706980,59175,59175,59175,59175,1
1776707100,59180,59180,59180,59180,2
1776707460,59185,59185,59185,59185,1
1776707820,59165,59165,59165,59165,1
1776707880,59170,59170,59170,59170,1
1776707940,59170,59170,59170,59170,2
1776708000,59170,59170,59160,59160,34
1776708060,59160,59160,59160,59160,1
1776708120,59160,59170,59160,59170,2
1776708180,59170,59170,59165,59165,41
1776708240,59155,59155,59155,59155,2
1776708300,59165,59175,59160,59175,133
1776708360,59185,59185,59185,59185,4
1776708420,59185,59185,59180,59180,2
1776708480,59180,59205,59160,59175,19
1776708540,59195,59195,59195,59195,1
1776708600,59205,59205,59185,59185,4
1776708660,59195,59195,59145,59145,94
1776708720,59180,59190,59180,59190,2
1776708780,59190,59205,59190,59205,5
1776708840,59215,59215,59205,59205,3
1776709020,59210,59210,59210,59210,1
1776709140,59220,59220,59220,59220,1
1776709200,59230,59230,59230,59230,5
1776709380,59230,59235,59230,59235,2
1776709680,59215,59215,59170,59200,64
1776709740,59200,59205,59190,59190,4
1776709800,59195,59195,59180,59180,5
1776710160,59195,59195,59155,59165,31
1776710220,59165,59165,59165,59165,2
1776710340,59160,59160,59150,59150,3
1776710400,59155,59170,59155,59165,27
1776710640,59180,59180,59180,59180,1
1776710700,59185,59185,59185,59185,1
1776710880,59195,59200,59195,59200,3
1776710940,59220,59220,59220,59220,1
1776711000,59220,59220,59220,59220,1
1776711180,59230,59235,59230,59235,4
1776711240,59240,59240,59240,59240,1
1776711300,59245,59245,59245,59245,2
1776711360,59260,59265,59260,59265,2
1776711420,59255,59255,59255,59255,1
1776711480,59245,59245,59245,59245,1
1776711600,59255,59255,59255,59255,2
1776711660,59265,59265,59260,59260,5
1776711720,59255,59255,59255,59255,1
1776711780,59265,59265,59265,59265,1
1776711900,59260,59260,59260,59260,1
1776712020,59290,59290,59290,59290,1
1776712200,59300,59300,59290,59290,2
1776712260,59285,59285,59285,59285,2
1776712380,59295,59295,59290,59290,2
1776712560,59275,59275,59275,59275,1
1776712800,59270,59280,59265,59265,19
1776712920,59265,59265,59260,59260,5
1776712980,59255,59255,59250,59250,2
1776713040,59250,59255,59250,59255,3
1776713160,59240,59240,59240,59240,2
1776713220,59245,59245,59245,59245,1
1776713280,59245,59250,59245,59250,4
1776713340,59245,59250,59245,59245,6
1776713400,59235,59235,59235,59235,1
1776713460,59235,59235,59235,59235,1
1776713580,59230,59230,59230,59230,1
1776713700,59210,59220,59210,59220,4
1776713760,59240,59240,59240,59240,2
1776713820,59240,59240,59240,59240,1
1776713880,59240,59240,59240,59240,2
1776713940,59250,59250,59250,59250,1
1776714060,59255,59255,59255,59255,11
1776714240,59250,59250,59240,59240,2
1776714600,59265,59265,59265,59265,1
1776714660,59245,59245,59245,59245,17
1776714720,59245,59245,59245,59245,1
1776714840,59255,59270,59255,59270,4
1776714900,59260,59260,59255,59255,4
1776714960,59275,59275,59275,59275,1
1776715020,59260,59260,59245,59255,6
1776715080,59255,59280,59255,59280,15
1776715140,59260,59300,59260,59300,3
1776715200,59290,59300,59285,59285,20
1776715260,59265,59285,59265,59270,8
1776715620,59285,59285,59285,59285,2
1776715740,59305,59305,59305,59305,1
1776715800,59285,59285,59285,59285,1
1776716040,59280,59280,59280,59280,1
1776716880,59295,59300,59295,59300,2
1776717000,59295,59295,59290,59290,4
1776717240,59320,59320,59320,59320,1
1776717300,59365,59365,59365,59365,1
1776717480,59375,59380,59375,59380,2
1776717720,59395,59400,59395,59400,2
1776717900,59370,59370,59365,59365,4
1776717960,59365,59365,59365,59365,2
1776718020,59370,59370,59360,59360,3
1776718080,59360,59360,59360,59360,1
1776718140,59360,59365,59360,59365,3
1776718200,59365,59370,59365,59370,3
1776718380,59370,59380,59370,59380,4
1776718440,59375,59385,59360,59365,11
1776718500,59360,59360,59350,59350,2
1776718680,59335,59345,59335,59345,2
1776722760,59400,59400,59400,59400,1
1776723060,59420,59425,59410,59410,3
1776723240,59390,59390,59390,59390,1
1776723540,59415,59415,59415,59415,1
1776723900,59420,59420,59420,59420,1
1776724980,59410,59410,59410,59410,1
1776725160,59415,59415,59415,59415,1
1776725400,59435,59445,59435,59445,3
1776725940,59435,59445,59435,59445,10
1776726000,59450,59450,59450,59450,1
1776726060,59435,59435,59435,59435,1
1776726540,59430,59430,59430,59430,1
1776726780,59450,59450,59450,59450,1
1776727260,59440,59440,59435,59435,3
1776727560,59415,59415,59415,59415,1
1776727800,59400,59400,59360,59360,8
1776727920,59360,59360,59350,59350,2
1776728100,59350,59350,59350,59350,1
1776728580,59330,59330,59330,59330,1
1776728700,59355,59355,59285,59305,13
1776728760,59310,59325,59310,59310,4
1776728820,59305,59305,59295,59295,2
1776728940,59280,59280,59260,59260,5
1776729000,59225,59230,59225,59225,4
1776729120,59235,59245,59235,59245,3
1776729300,59225,59225,59200,59200,4
1776729360,59170,59170,59170,59170,1
1776729480,59150,59150,59140,59140,3
1776729540,59160,59160,59135,59135,7
1776729600,59165,59260,59155,59235,24
1776729660,59220,59255,59210,59255,9
1776729720,59260,59310,59260,59310,10
1776729780,59300,59300,59285,59285,2
1776729840,59265,59265,59265,59265,1
1776729960,59360,59360,59360,59360,3
1776730020,59340,59345,59320,59320,3
1776730080,59315,59335,59315,59335,4
1776730140,59380,59400,59380,59400,4
1776730200,59440,59505,59440,59505,13
1776730380,59460,59460,59460,59460,1
1776730440,59440,59470,59435,59445,5
1776730500,59425,59425,59410,59420,5
1776730560,59460,59490,59460,59490,2
1776730620,59420,59420,59395,59395,3
1776730680,59395,59395,59380,59380,2
1776730740,59415,59415,59415,59415,1
1776730860,59415,59415,59415,59415,1
1776730920,59450,59450,59450,59450,1
1776731040,59400,59400,59400,59400,1
1776731100,59370,59370,59365,59365,3
1776731160,59355,59355,59355,59355,8
1776731220,59390,59440,59390,59425,4
1776731280,59420,59420,59420,59420,1
1776731340,59375,59375,59375,59375,1
1776731400,59375,59380,59375,59380,2
1776731520,59340,59340,59340,59340,1
1776731580,59385,59385,59355,59355,3
1776731640,59365,59365,59350,59350,3
1776731700,59340,59345,59340,59345,4
1776731760,59345,59350,59335,59335,6
1776731820,59340,59385,59340,59385,6
1776731940,59420,59420,59420,59420,2
1776732000,59455,59470,59450,59470,5
1776732060,59485,59525,59485,59515,5
1776732120,59495,59550,59495,59550,7
1776732180,59570,59570,59570,59570,1
1776732240,59575,59575,59555,59555,2
1776732300,59540,59540,59540,59540,1
1776732360,59510,59535,59510,59530,4
1776732420,59530,59585,59520,59550,12
1776732480,59605,59610,59585,59585,5
1776732540,59575,59600,59575,59600,4
1776732600,59570,59570,59570,59570,1
1776732660,59565,59570,59565,59570,3
1776732720,59545,59545,59545,59545,1
1776732780,59550,59550,59550,59550,1
1776732900,59585,59610,59585,59610,4
1776733020,59630,59635,59610,59620,10
1776733260,59550,59550,59550,59550,1
1776733320,59570,59570,59530,59530,6
1776733440,59560,59560,59560,59560,2
1776733740,59570,59570,59545,59560,8
1776733800,59510,59510,59510,59510,3
1776733920,59495,59495,59495,59495,1
1776734160,59450,59450,59445,59445,2
1776734220,59445,59510,59445,59485,14
1776734340,59505,59505,59505,59505,2
1776734520,59580,59580,59580,59580,1
1776734580,59580,59585,59570,59570,5
1776734640,59550,59560,59550,59560,2
1776734700,59580,59585,59580,59580,3
1776734760,59595,59600,59595,59600,3
1776734820,59605,59605,59605,59605,1
1776734880,59625,59625,59625,59625,1
1776734940,59640,59650,59640,59650,4
1776735000,59655,59670,59655,59670,3
1776735060,59685,59685,59685,59685,1
1776735120,59640,59640,59640,59640,1
1776735240,59605,59625,59600,59625,3
1776735540,59590,59590,59575,59590,5
1776735600,59575,59575,59540,59565,7
1776735660,59565,59565,59565,59565,1
1776735720,59560,59560,59560,59560,3
1776735780,59545,59545,59540,59540,2
1776735840,59575,59575,59575,59575,1
1776736320,59550,59550,59550,59550,1
1776736380,59585,59585,59585,59585,1
1776736560,59545,59545,59520,59520,2
1776736680,59540,59540,59540,59540,1
1776736740,59555,59555,59555,59555,2
1776736800,59535,59535,59535,59535,1
1776736860,59530,59530,59510,59520,5
1776736920,59515,59515,59515,59515,2
1776736980,59530,59535,59530,59535,2
1776737040,59555,59555,59555,59555,1
1776737100,59555,59555,59555,59555,3
1776737160,59565,59575,59565,59575,4
1776737400,59590,59590,59590,59590,1
1776737460,59575,59575,59575,59575,1
1776737700,59575,59575,59575,59575,1
1776737760,59580,59590,59580,59590,2
1776737820,59600,59600,59600,59600,1
1776738000,59600,59600,59595,59595,3
1776738060,59605,59605,59605,59605,1
1776738120,59580,59620,59580,59620,8
1776738180,59620,59655,59620,59655,2
1776738240,59650,59670,59645,59655,7
1776738300,59640,59675,59640,59675,5
1776738360,59685,59695,59685,59695,3
1776738420,59700,59700,59700,59700,3
1776738480,59715,59715,59710,59710,2
1776738600,59695,59700,59695,59700,2
1776738900,59665,59665,59665,59665,1
1776738960,59650,59660,59645,59655,7
1776739020,59660,59660,59660,59660,1
1776739140,59690,59690,59690,59690,1
1776739200,59700,59710,59700,59710,4
1776739260,59725,59725,59725,59725,1
1776739380,59695,59695,59695,59695,1
1776739440,59700,59700,59700,59700,1
1776739740,59675,59675,59670,59670,3
1776739920,59655,59655,59655,59655,1
1776739980,59650,59650,59640,59645,4
1776740040,59650,59650,59650,59650,1
1776740160,59635,59635,59635,59635,1
1776740220,59630,59630,59630,59630,1
1776740280,59630,59630,59630,59630,1
1776740460,59620,59620,59620,59620,2
1776740520,59610,59610,59610,59610,2
1776740640,59610,59610,59610,59610,2
1776740700,59600,59600,59600,59600,1
1776740880,59580,59580,59580,59580,1
1776741120,59580,59580,59580,59580,1
1776741180,59560,59560,59560,59560,1
1776741300,59580,59580,59580,59580,1
1776741480,59570,59570,59565,59565,2
1776742080,59550,59550,59550,59550,3
1776742140,59560,59570,59560,59570,2
1776742200,59575,59605,59575,59605,7
1776742320,59605,59605,59605,59605,1
1776742380,59600,59600,59600,59600,1
1776742440,59605,59605,59605,59605,1
1776742680,59585,59585,59575,59575,17
1776742920,59565,59565,59550,59550,2
1776743040,59555,59555,59555,59555,1
1776743160,59555,59555,59555,59555,1
1776743280,59570,59590,59570,59590,3
1776743340,59595,59595,59595,59595,1
1776743400,59605,59615,59605,59615,2
1776743580,59645,59665,59640,59660,10
1776743700,59635,59655,59635,59655,2
1776743940,59630,59630,59630,59630,1
1776744000,59645,59670,59645,59670,5
1776744060,59675,59675,59675,59675,1
1776744180,59680,59680,59680,59680,1
1776744240,59690,59700,59690,59700,4
1776744420,59725,59725,59725,59725,1
1776744840,59660,59660,59660,59660,1
1776744900,59665,59665,59665,59665,2
1776744960,59670,59670,59660,59660,3
1776745080,59665,59665,59665,59665,1
1776745140,59660,59660,59660,59660,1
1776745260,59685,59685,59685,59685,1
1776745320,59690,59690,59690,59690,1
1776745380,59695,59695,59695,59695,1
1776745440,59690,59695,59690,59695,2
1776745500,59705,59705,59705,59705,1
1776745620,59705,59705,59705,59705,1
1776745680,59685,59685,59680,59680,5
1776745740,59690,59690,59690,59690,1
1776745800,59715,59715,59715,59715,2
1776745860,59715,59720,59715,59715,3
1776745920,59695,59695,59690,59690,2
1776746340,59685,59685,59685,59685,2
1776746460,59665,59665,59665,59665,1
1776746520,59660,59660,59650,59650,4
1776746580,59645,59645,59645,59645,1
1776746760,59645,59645,59645,59645,1
1776747000,59640,59640,59640,59640,1
1776747120,59640,59640,59635,59635,2
1776747240,59620,59630,59620,59630,2
1776747540,59585,59585,59585,59585,1
1776747600,59575,59575,59565,59570,5
1776747660,59565,59570,59565,59565,5
1776747720,59570,59570,59570,59570,1
1776747960,59625,59645,59625,59640,6
1776748020,59640,59640,59640,59640,1
1776748080,59635,59635,59635,59635,1
1776748140,59665,59670,59665,59670,2
1776748380,59655,59655,59655,59655,7
1776748500,59655,59655,59650,59650,5
1776748680,59645,59645,59645,59645,1
1776748740,59630,59630,59630,59630,2
1776748860,59630,59630,59615,59615,3
1776748920,59610,59610,59610,59610,2
1776748980,59600,59600,59600,59600,1
1776749040,59620,59630,59620,59630,2
1776749100,59620,59635,59620,59635,3
1776749160,59645,59650,59645,59650,3
1776749400,59630,59630,59630,59630,1
1776749460,59620,59620,59605,59605,2
1776749580,59610,59610,59610,59610,1
1776749760,59610,59610,59610,59610,1
1776750000,59610,59610,59610,59610,1
1776750060,59600,59600,59600,59600,1
1776750180,59590,59590,59590,59590,1
1776750240,59570,59570,59570,59570,1
1776750300,59545,59545,59525,59540,7
1776750420,59535,59535,59535,59535,1
1776750480,59510,59510,59510,59510,1
1776750660,59485,59485,59485,59485,1
1776750720,59495,59495,59480,59480,2
1776750780,59480,59480,59480,59480,2
1776750840,59480,59480,59465,59470,3
1776750900,59470,59470,59465,59465,3
1776750960,59465,59470,59450,59470,7
1776751020,59455,59455,59455,59455,1
1776751080,59465,59465,59465,59465,2
1776751140,59485,59485,59485,59485,1
1776751200,59480,59490,59475,59475,4
1776751260,59470,59470,59470,59470,1
1776751320,59465,59465,59460,59460,2
1776751380,59470,59470,59470,59470,1
1776751440,59470,59470,59470,59470,1
1776751500,59455,59455,59455,59455,1
1776751680,59475,59475,59475,59475,1
1776751920,59480,59480,59480,59480,1
1776751980,59490,59490,59490,59490,1
1776752040,59490,59490,59490,59490,2
1776752220,59470,59470,59470,59470,2
1776752280,59470,59470,59470,59470,1
1776752400,59450,59450,59450,59450,3
1776752460,59440,59445,59440,59445,3
1776752520,59440,59445,59440,59445,2
1776752580,59455,59455,59455,59455,1
1776752640,59460,59460,59460,59460,4
1776752700,59440,59440,59385,59390,6
1776752760,59415,59420,59415,59420,4
1776752820,59425,59430,59395,59395,6
1776752880,59420,59420,59420,59420,1
1776752940,59415,59425,59405,59425,7
1776753000,59435,59460,59410,59415,24
1776753060,59415,59415,59415,59415,2
1776753120,59405,59410,59405,59410,2
1776753300,59410,59410,59410,59410,1
1776753420,59370,59370,59370,59370,1
1776753540,59370,59385,59370,59385,4
1776753600,59375,59375,59375,59375,2
1776753660,59375,59375,59375,59375,2
1776753720,59380,59380,59365,59365,3
1776753780,59360,59360,59340,59340,4
1776753840,59345,59350,59345,59350,4
1776753900,59355,59360,59355,59360,4
1776753960,59370,59370,59370,59370,1
1776754080,59375,59375,59375,59375,1
1776754140,59400,59400,59400,59400,1
1776754200,59390,59390,59380,59380,3
1776754260,59365,59365,59365,59365,2
1776754380,59380,59380,59380,59380,1
1776754440,59405,59405,59390,59390,2
1776754620,59370,59370,59355,59370,11
1776754800,59390,59390,59380,59380,2
1776754860,59380,59380,59380,59380,1
1776754920,59360,59365,59360,59365,4
1776754980,59330,59330,59330,59330,1
1776755040,59330,59340,59330,59335,6
1776755100,59345,59345,59345,59345,1
1776755160,59340,59340,59340,59340,1
1776755400,59350,59350,59350,59350,1
1776755520,59380,59380,59380,59380,3
1776755820,59350,59350,59350,59350,1
1776756060,59395,59395,59395,59395,1
1776756420,59405,59430,59405,59430,4
1776756600,59425,59425,59425,59425,1
1776756900,59360,59360,59360,59360,1
1776757080,59335,59335,59335,59335,2
1776757680,59410,59410,59410,59410,1
1776757800,59420,59460,59420,59460,9
1776757980,59415,59415,59415,59415,2
1776758040,59410,59410,59410,59410,1
1776758220,59420,59420,59420,59420,1
1776758280,59415,59420,59415,59420,2
1776758340,59400,59400,59400,59400,4
1776758400,59390,59390,59335,59345,21
1776758460,59340,59340,59315,59335,4
1776758520,59340,59345,59340,59345,3
1776758580,59335,59335,59335,59335,1
1776758640,59325,59325,59275,59285,15
1776758700,59300,59300,59280,59280,3
1776758760,59320,59320,59245,59265,13
1776758820,59280,59280,59280,59280,1
1776758880,59250,59265,59250,59265,3
1776758940,59270,59280,59265,59280,7
1776759000,59285,59300,59285,59300,5
1776759060,59265,59265,59265,59265,1
1776759180,59270,59270,59260,59260,2
1776759300,59285,59285,59285,59285,1
1776759360,59305,59305,59305,59305,1
1776759480,59325,59325,59325,59325,1
1776759540,59335,59345,59335,59345,2
1776759780,59380,59380,59380,59380,1
1776760080,59435,59435,59435,59435,2
1776760260,59410,59430,59410,59430,2
1776760320,59435,59435,59430,59430,2
1776760380,59430,59430,59430,59430,1
1776760440,59455,59455,59455,59455,1
1776760560,59440,59440,59440,59440,2
1776760620,59450,59450,59450,59450,1
1776760680,59445,59445,59445,59445,2
1776760740,59430,59430,59430,59430,1
1776760980,59430,59460,59430,59450,6
1776761280,59465,59465,59465,59465,2
1776761940,59415,59415,59410,59410,4
1776762000,59385,59385,59385,59385,1
1776762060,59390,59390,59390,59390,2
1776762120,59380,59385,59380,59385,2
1776762180,59330,59330,59330,59330,1
1776762420,59355,59355,59355,59355,1
1776762480,59330,59330,59330,59330,1
1776762600,59345,59360,59345,59360,3
1776762660,59355,59365,59355,59365,6
1776763200,59385,59385,59385,59385,1
1776763800,59385,59385,59385,59385,1
1776764040,59390,59390,59375,59390,50
1776764820,59370,59370,59370,59370,1
1776764940,59375,59375,59375,59375,1
1776765060,59410,59415,59410,59415,2
1776765300,59415,59460,59415,59460,5
1776766320,59405,59405,59405,59405,3
1776766860,59375,59375,59375,59375,1
1776766920,59390,59390,59390,59390,1
1776767160,59385,59385,59385,59385,1
1776767520,59395,59395,59395,59395,1
1776768000,59430,59430,59430,59430,2
1776768480,59440,59440,59420,59420,2
1776768780,59455,59455,59455,59455,1
1776768960,59455,59455,59455,59455,2
1776769260,59450,59450,59445,59445,4
1776769320,59420,59420,59420,59420,2
1776769740,59425,59425,59340,59380,34
1776769800,59395,59395,59395,59395,1
1776770040,59350,59350,59350,59350,1
1776770160,59310,59310,59310,59310,2
1776770220,59315,59315,59300,59310,41
1776770280,59325,59325,59325,59325,1
1776770400,59340,59340,59340,59340,1
1776770460,59345,59365,59345,59365,3
1776770580,59350,59350,59350,59350,2
1776770760,59340,59340,59340,59340,2
1776771120,59405,59405,59405,59405,1
1776771180,59395,59395,59395,59395,2
1776771360,59380,59380,59380,59380,2
1776771420,59385,59385,59385,59385,1
1776771480,59360,59360,59360,59360,1
1776771540,59365,59365,59365,59365,1
1776771660,59360,59360,59360,59360,1
1776771780,59335,59335,59335,59335,2
1776771900,59305,59305,59305,59305,1
1776772020,59320,59325,59320,59325,2
1776772380,59315,59315,59305,59305,3
1776772440,59290,59290,59290,59290,1
1776772560,59285,59285,59285,59285,1
1776772620,59280,59280,59275,59275,2
1776772680,59290,59290,59290,59290,1
1776772740,59300,59300,59300,59300,1
1776772800,59280,59280,59275,59275,4
1776772860,59275,59275,59275,59275,1
1776772980,59260,59275,59260,59275,3
1776773040,59260,59260,59260,59260,1
1776773100,59260,59260,59260,59260,1
1776773460,59265,59270,59265,59270,3
1776773520,59255,59265,59245,59250,12
1776773580,59260,59265,59250,59265,4
1776773640,59260,59265,59250,59250,9
1776773700,59245,59245,59175,59175,5
1776773760,59195,59195,59195,59195,1
1776773880,59205,59205,59195,59200,3
1776773940,59190,59190,59190,59190,1
1776774300,59220,59220,59220,59220,1
1776774540,59265,59265,59265,59265,1
1776774600,59230,59230,59215,59220,6
1776774660,59230,59250,59230,59230,8
1776774720,59225,59280,59225,59250,35
1776774780,59270,59270,59270,59270,1
1776774840,59290,59295,59275,59275,4
1776774900,59265,59265,59265,59265,1
1776774960,59280,59280,59275,59275,2
1776775020,59250,59275,59230,59230,7
1776775080,59230,59230,59140,59205,10
1776775140,59195,59195,59145,59160,12
1776775200,59130,59160,59130,59160,7
1776775320,59180,59180,59180,59180,1
1776775380,59180,59180,59140,59140,4
1776775440,59125,59125,59100,59120,10
1776775560,59155,59155,59155,59155,2
1776775620,59160,59170,59160,59170,3
1776775680,59160,59160,59115,59115,4
1776775740,59125,59125,59085,59085,9
1776775800,59085,59090,59070,59090,3
1776775860,59100,59100,59100,59100,1
1776775980,59105,59105,59100,59100,10
1776776040,59125,59125,59125,59125,1
1776776100,59130,59145,59130,59145,3
1776776160,59125,59125,59110,59110,2
1776776220,59095,59095,59095,59095,1
1776776280,59100,59100,59100,59100,1
1776776340,59105,59105,59105,59105,4
1776776400,59140,59150,59140,59145,6
1776776460,59135,59135,59135,59135,2
1776776700,59100,59100,59100,59100,1
1776776880,59100,59100,59100,59100,2
1776777120,59100,59100,59100,59100,2
1776777240,59100,59100,59100,59100,3
1776777300,59085,59085,59085,59085,1
1776777360,59115,59115,59100,59100,2
1776777420,59095,59100,59095,59100,6
1776777480,59100,59100,59100,59100,1
1776777540,59105,59105,59105,59105,1
1776777660,59125,59125,59120,59120,2
1776777780,59100,59115,59090,59105,17
1776777840,59085,59085,59085,59085,1
1776778020,59100,59100,59090,59090,2
1776778080,59100,59110,59095,59100,5
1776778140,59090,59090,59090,59090,1
1776778200,59080,59115,59060,59060,36
1776778260,59040,59110,59040,59110,9
1776778320,59105,59110,59100,59110,4
1776778440,59090,59090,59090,59090,1
1776778500,59110,59110,59060,59085,9
1776778560,59100,59100,59100,59100,2
1776778620,59075,59075,59075,59075,1
1776778740,59070,59110,59070,59105,11
1776778800,59115,59120,59105,59120,24
1776778860,59125,59125,59095,59095,3
1776778920,59095,59095,59095,59095,1
1776778980,59115,59115,59110,59110,3
1776779040,59105,59140,59105,59140,15
1776779100,59140,59160,59140,59140,12
1776779160,59160,59160,59155,59160,6
1776779220,59165,59180,59165,59180,11
1776779280,59185,59205,59180,59205,9
1776779340,59185,59185,59185,59185,3
1776779400,59190,59195,59190,59195,4
1776779460,59175,59195,59170,59180,7
1776779520,59175,59230,59175,59215,13
1776779640,59230,59230,59205,59205,4
1776779700,59210,59215,59210,59215,73
1776779820,59215,59215,59205,59205,2
1776779880,59225,59225,59220,59220,4
1776779940,59215,59235,59215,59235,4
1776780000,59235,59235,59205,59215,6
1776780060,59210,59210,59210,59210,1
1776780120,59205,59205,59205,59205,2
1776780300,59210,59210,59210,59210,1
1776780420,59220,59225,59220,59225,3
1776780480,59240,59250,59240,59250,2
1776780600,59230,59230,59205,59205,5
1776780840,59245,59245,59245,59245,1
1776780900,59230,59255,59230,59255,5
1776780960,59240,59250,59235,59245,43
1776781020,59245,59250,59245,59250,3
1776781140,59250,59250,59250,59250,3
1776781260,59225,59230,59225,59230,3
1776781320,59225,59225,59225,59225,3
1776781380,59205,59205,59205,59205,1
1776781440,59185,59185,59180,59180,9
1776781560,59190,59190,59185,59185,5
1776781620,59205,59205,59205,59205,1
1776781680,59180,59180,59160,59165,31
1776781740,59170,59180,59170,59180,29
1776781800,59185,59185,59180,59185,4
1776781860,59175,59175,59175,59175,1
1776781920,59150,59150,59150,59150,1
1776781980,59155,59155,59120,59120,9
1776782040,59100,59100,59100,59100,2
1776782220,59115,59115,59115,59115,2
1776782280,59130,59130,59130,59130,2
1776782340,59125,59125,59125,59125,1
1776782400,59130,59130,59100,59100,2
1776782460,59105,59170,59105,59135,21
1776782520,59110,59155,59110,59125,31
1776782640,59115,59125,59105,59105,6
1776782700,59075,59075,59075,59075,2
1776782760,59070,59075,59020,59050,14
1776782820,59030,59030,58995,58995,7
1776782880,59000,59000,58985,58985,4
1776782940,59025,59025,59025,59025,1
1776783000,59020,59020,58995,58995,3
1776783060,59010,59010,58975,58975,4
1776783180,59000,59000,59000,59000,1
1776783300,58985,59000,58985,58995,7
1776783360,59010,59010,59010,59010,1
1776783420,58975,58975,58950,58955,6
1776783480,58945,58945,58915,58925,27
1776783540,58930,58930,58890,58895,11
1776783600,58915,58915,58840,58870,17
1776783660,58865,58865,58820,58825,19
1776783720,58850,58855,58830,58830,6
1776783780,58835,58835,58800,58800,9
1776783840,58805,58840,58805,58830,16
1776783900,58825,58825,58810,58810,2
1776783960,58810,58820,58800,58800,7
1776784020,58820,58880,58820,58880,15
1776784080,58870,58910,58865,58900,10
1776784140,58900,58950,58900,58940,12
1776784200,58950,58975,58940,58970,23
1776784260,58965,58990,58960,58980,56
1776784320,58980,58985,58980,58985,3
1776784380,58970,58990,58970,58980,15
1776784440,58975,58985,58975,58985,3
1776784500,58995,59000,58985,58985,5
1776784560,58970,58970,58955,58955,3
1776784620,58950,58950,58945,58945,10
1776784680,58980,58980,58965,58970,6
1776784740,59020,59020,59010,59010,2
1776784800,58995,59015,58995,59010,5
1776784860,59000,59000,58995,58995,2
1776784920,59025,59030,59020,59020,4
1776784980,59025,59030,58990,58990,12
1776785040,58995,58995,58995,58995,1
1776785100,58985,58985,58965,58970,8
1776785160,58960,58960,58930,58930,5
1776785220,58910,58910,58910,58910,2
1776785280,58930,58935,58930,58935,2
1776785340,58920,58920,58920,58920,2
1776785400,58935,58935,58935,58935,3
1776785520,58935,58940,58935,58940,2
1776785640,58915,58915,58910,58910,20
1776785700,58915,58915,58865,58865,11
1776785760,58845,58845,58805,58835,13
1776785820,58855,58875,58855,58875,5
1776785880,58870,58870,58870,58870,3
1776785940,58875,58890,58870,58870,9
1776786000,58890,58895,58880,58880,5
1776786060,58875,58875,58865,58870,10
1776786120,58875,58895,58875,58895,9
1776786180,58915,58915,58915,58915,3
1776786240,58925,58925,58925,58925,1
1776786360,58920,58920,58895,58895,4
1776786420,58940,58940,58940,58940,1
1776786540,58960,58975,58950,58955,10
1776786600,58940,58940,58910,58910,29
1776786660,58920,58920,58900,58900,2
1776786720,58895,58895,58895,58895,1
1776786900,58900,58900,58900,58900,1
1776786960,58910,58910,58910,58910,1
1776787020,58920,58920,58920,58920,1
1776787080,58900,58900,58900,58900,1
1776787140,58890,58890,58890,58890,2
1776787200,58935,58955,58935,58955,9
1776787260,58950,58990,58950,58980,22
1776787320,58990,58990,58975,58985,5
1776787380,58980,59025,58950,58950,35
1776787440,58940,58940,58940,58940,2
1776787500,58930,58945,58930,58945,4
1776787560,58945,58945,58945,58945,1
1776787740,58955,58970,58950,58950,11
1776787800,58940,58940,58940,58940,1
1776787860,58910,58910,58905,58905,4
1776787920,58910,58910,58910,58910,1
1776787980,58905,58905,58895,58895,2
1776788040,58905,58905,58905,58905,2
1776788220,58910,58920,58910,58920,10
1776788340,58910,58910,58910,58910,2
1776788400,58910,58910,58870,58895,10
1776788460,58890,58895,58890,58895,3
1776788520,58920,58920,58910,58910,2
